,Country,Admin1,Facility name,Facility type,Ownership,Lat,Long,LL source
6916,Cameroon,Littoral,Tomel Centre de Santé Integre,Centre de Santé Intégré,MoH,4.2131,10.5174,Digitized from online map
6917,Cameroon,Littoral,Tonde Centre de Santé Integre,Centre de Santé Intégré,MoH,4.2131,9.8449,Digitized from online map
6918,Cameroon,Littoral,Tongo Centre de Santé Integre,Centre de Santé Intégré,MoH,4.8912,10.404,Digitized from online map
6919,Cameroon,Littoral,Toube Centre de Santé Integre,Centre de Santé Intégré,MoH,3.7905,9.5702,Combination
6920,Cameroon,Littoral,UEBC Tam Centre de Santé,Health Centre,MoH,,,
6921,Cameroon,Littoral,Yabassi Centre de Santé Integre,Centre de Santé Intégré,MoH,4.4594,9.9602,Digitized from online map
6922,Cameroon,Littoral,Yabassi Hôpital de District,Hôpital de District,MoH,4.4514,9.9708,Digitized from online map
6923,Cameroon,Littoral,Yabea Centre de Santé Integre,Centre de Santé Intégré,MoH,4.1937,9.7157,Digitized from online map
6924,Cameroon,Littoral,Yamissang EEC Centre de Santé,Health Centre,MoH,4.6833,10.0833,Geonames
6925,Cameroon,Littoral,Yassem Centre de Santé Integre,Centre de Santé Intégré,MoH,4.1786,9.7493,Digitized from online map
6926,Cameroon,Littoral,Yingui Centre Médical d'Arrondissement,Centre Medical d’Arrondissement,MoH,4.5122,10.284,Digitized from online map
6927,Cameroon,Littoral,Youme UEBC Centre de Santé,Health Centre,MoH,3.6397,9.7769,Geonames
6928,Cameroon,Littoral,Yoyo UEBC Centre de Santé,Health Centre,MoH,3.6174,9.6718,Other
6929,Cameroon,North,Adoumri Centre de Santé Integre,Centre de Santé Intégré,MoH,9.253,13.7743,Geonames
6930,Cameroon,North,Albiri Islamique Centre de Santé,Health Centre,MoH,9.0474,13.2379,Combination
6931,Cameroon,North,Alpha Centre de Santé Integre,Centre de Santé Intégré,MoH,,,
6932,Cameroon,North,Babanguel Centre de Santé Integre,Centre de Santé Intégré,MoH,9.5932,13.7147,Digitized from online map
6933,Cameroon,North,Babla Centre de Santé Integre,Centre de Santé Intégré,MoH,9.2557,13.5473,Digitized from online map
6934,Cameroon,North,Babouri Centre de Santé Integre,Centre de Santé Intégré,MoH,9.7833,13.7722,Digitized from online map
6935,Cameroon,North,Badadji Centre de Santé Integre,Centre de Santé Intégré,MoH,9.691,14.0064,Digitized from online map
6936,Cameroon,North,Badang Centre de Santé Integre,Centre de Santé Intégré,MoH,8.8708,12.9755,Digitized from online map
6937,Cameroon,North,Badankali Centre de Santé Integre,Centre de Santé Intégré,MoH,8.6514,13.5252,Digitized from online map
6938,Cameroon,North,Badjaole Centre de Santé Integre,Centre de Santé Intégré,MoH,,,
6939,Cameroon,North,Badjengo Centre de Santé Integre,Centre de Santé Intégré,MoH,9.4771,13.6799,Digitized from online map
6940,Cameroon,North,Badjouma Centre Centre de Santé Integre,Centre de Santé Intégré,MoH,9.386,13.6569,Digitized from online map
6941,Cameroon,North,Badjouma Radier Centre de Santé Integre,Centre de Santé Intégré,MoH,9.4471,13.6396,Digitized from online map
6942,Cameroon,North,Badjouma Tam Centre de Santé Integre,Centre de Santé Intégré,MoH,9.3773,13.7743,Digitized from online map
6943,Cameroon,North,Baikwa Centre de Santé Integre,Centre de Santé Intégré,MoH,9.0746,14.4256,Digitized from online map
6944,Cameroon,North,Bakona Centre de Santé Integre,Centre de Santé Intégré,MoH,8.9735,13.5876,Digitized from online map
6945,Cameroon,North,Balga Centre de Santé Integre,Centre de Santé Intégré,MoH,9.9337,13.9389,Digitized from online map
6946,Cameroon,North,Balkossa Centre de Santé Integre,Centre de Santé Intégré,MoH,8.4834,12.4337,Digitized from online map
6947,Cameroon,North,Bamanga Centre de Santé Integre,Centre de Santé Intégré,MoH,9.5034,13.1513,Geonames
6948,Cameroon,North,Bamo Centre de Santé Integre,Centre de Santé Intégré,MoH,9.0713,13.6017,Digitized from online map
6949,Cameroon,North,Banaye Centre de Santé Integre,Centre de Santé Intégré,MoH,9.4548,13.509,Digitized from online map
6950,Cameroon,North,Bangli Centre de Santé Integre,Centre de Santé Intégré,MoH,9.2406,13.2011,Digitized from online map
6951,Cameroon,North,Bantadje Centre de Santé Integre,Centre de Santé Intégré,MoH,8.2502,13.2203,Digitized from online map
6952,Cameroon,North,Barmari Centre de Santé Integre,Centre de Santé Intégré,MoH,9.2879,13.3979,Digitized from online map
6953,Cameroon,North,Barndake Centre de Santé Integre,Centre de Santé Intégré,MoH,9.35,12.9667,Geonames
6954,Cameroon,North,Bascheo Centre de Santé Integre,Centre de Santé Intégré,MoH,9.6722,13.3722,Geonames
6955,Cameroon,North,Base Aerienne Centre de Santé Integre,Centre de Santé Intégré,MoH,9.3335,13.3856,Digitized from online map
6956,Cameroon,North,Batao Centre de Santé Integre,Centre de Santé Intégré,MoH,9.9408,14.163,Digitized from online map
6957,Cameroon,North,Be Centre de Santé Integre,Centre de Santé Intégré,MoH,9.2987,13.6648,Digitized from online map
6958,Cameroon,North,Beka Centre Medical d’Arrondissement,Centre Medical d’Arrondissement,MoH,8.633,13.032,Encarta
6959,Cameroon,North,Beli Centre de Santé Integre,Centre de Santé Intégré,MoH,10.1454,13.9868,Digitized from online map
6960,Cameroon,North,Bere Centre de Santé Integre,Centre de Santé Intégré,MoH,9.0075,14.2314,Digitized from online map
6961,Cameroon,North,Bibemi Catholique Centre de Santé Integre,Centre de Santé Intégré,MoH,9.3148,13.8824,Combination
6962,Cameroon,North,Bibemi Centre de Santé Integre,Centre de Santé Intégré,MoH,9.3127,13.8708,Combination
6963,Cameroon,North,Bibemi Hôpital de District,Hôpital de District,MoH,9.3087,13.8768,Combination
6964,Cameroon,North,Bide Centre de Santé Integre,Centre de Santé Intégré,MoH,9.4459,13.9926,Geonames
6965,Cameroon,North,Bidzar Centre de Santé Integre,Centre de Santé Intégré,MoH,9.8877,14.1156,Digitized from online map
6966,Cameroon,North,Bimba Centre de Santé Integre,Centre de Santé Intégré,MoH,8.5606,12.5159,Digitized from online map
6967,Cameroon,North,Biou Centre de Santé Integre,Centre de Santé Intégré,MoH,9.8609,14.1069,Digitized from online map
6968,Cameroon,North,Bissoli Centre de Santé Integre,Centre de Santé Intégré,MoH,9.6569,13.9192,Digitized from online map
6969,Cameroon,North,Bocki Centre de Santé Integre,Centre de Santé Intégré,MoH,8.7125,13.5443,Digitized from online map
6970,Cameroon,North,Bockle Centre de Santé Integre,Centre de Santé Intégré,MoH,9.2879,13.4413,Digitized from online map
6971,Cameroon,North,Bossoum Centre de Santé Integre,Centre de Santé Intégré,MoH,9.9349,13.6971,Digitized from online map
6972,Cameroon,North,Boukadji Centre de Santé Integre,Centre de Santé Intégré,MoH,9.974,13.8606,Digitized from online map
6973,Cameroon,North,Boula Ibib Centre de Santé Integre,Centre de Santé Intégré,MoH,9.5489,13.7677,Digitized from online map
6974,Cameroon,North,Bouli Centre de Santé Integre,Centre de Santé Intégré,MoH,9.3254,13.6268,Combination
6975,Cameroon,North,Boumba Centre de Santé Integre,Centre de Santé Intégré,MoH,8.4764,13.3706,Digitized from online map
6976,Cameroon,North,Boumedje Centre de Santé Integre,Centre de Santé Intégré,MoH,8.9405,13.3994,Digitized from online map
6977,Cameroon,North,Communautaire EEC Centre de Santé,Health Centre,MoH,9.038,13.646,Combination
6978,Cameroon,North,Delegation Regionale de La Santé Nord Centre de Santé,Health Centre,MoH,9.004,13.122,Combination
6979,Cameroon,North,Dembo Centre de Santé Integre,Centre de Santé Intégré,MoH,9.7125,13.5499,Geonames
6980,Cameroon,North,Demsa Centre de Santé Integre,Centre de Santé Intégré,MoH,9.5462,13.226,Geonames
6981,Cameroon,North,Dengui Centre de Santé Integre,Centre de Santé Intégré,MoH,9.2859,13.58,Digitized from online map
6982,Cameroon,North,Dingale Centre de Santé Integre,Centre de Santé Intégré,MoH,9.1206,13.7516,Digitized from online map
6983,Cameroon,North,Djaba Centre de Santé Integre,Centre de Santé Intégré,MoH,8.3712,13.708,Digitized from online map
6984,Cameroon,North,Djabi Centre de Santé Integre,Centre de Santé Intégré,MoH,9.6219,13.6968,Google Earth
6985,Cameroon,North,Djalingo Centre de Santé Integre,Centre de Santé Intégré,MoH,8.535,12.7396,Digitized from online map
6986,Cameroon,North,Djalingo Centre de Santé Integre,Centre de Santé Intégré,MoH,9.2236,13.4423,Digitized from online map
6987,Cameroon,North,Djallou Centre de Santé Integre,Centre de Santé Intégré,MoH,9.598,13.502,Geonames
6988,Cameroon,North,Djamare Centre de Santé Integre,Centre de Santé Intégré,MoH,9.0717,14.3271,Digitized from online map
6989,Cameroon,North,Djanga Centre de Santé Integre,Centre de Santé Intégré,MoH,9.1191,13.6816,Digitized from online map
6990,Cameroon,North,Djatoumi Centre de Santé Integre,Centre de Santé Intégré,MoH,9.817,13.467,Encarta
6991,Cameroon,North,Djefatou Centre de Santé Integre,Centre de Santé Intégré,MoH,9.1411,13.5074,Digitized from online map
6992,Cameroon,North,Djemadjou Centre de Santé Integre,Centre de Santé Intégré,MoH,8.467,15.1415,Digitized from online map
6993,Cameroon,North,Djipporde Centre de Santé Integre,Centre de Santé Intégré,MoH,9.0413,13.6707,Digitized from online map
6994,Cameroon,North,Djom Centre de Santé Integre,Centre de Santé Intégré,MoH,7.4357,15.3278,Digitized from online map
6995,Cameroon,North,Djougui Centre de Santé Integre,Centre de Santé Intégré,MoH,10.0018,14.1002,Digitized from online map
6996,Cameroon,North,Djoulo Bocki Centre de Santé Integre,Centre de Santé Intégré,MoH,9.1289,13.629,Digitized from online map
6997,Cameroon,North,Djoumte Centre de Santé Integre,Centre de Santé Intégré,MoH,8.6896,13.0026,Digitized from online map
6998,Cameroon,North,Djouroum Centre de Santé Integre,Centre de Santé Intégré,MoH,8.749,14.0785,Digitized from online map
6999,Cameroon,North,Dobinga Centre de Santé Integre,Centre de Santé Intégré,MoH,8.9937,13.982,Digitized from online map
7000,Cameroon,North,Dola Centre de Santé Integre,Centre de Santé Intégré,MoH,9.4318,13.5602,Digitized from online map
7001,Cameroon,North,Dompta Centre de Santé Integre,Centre de Santé Intégré,MoH,7.296,15.1913,Digitized from online map
7002,Cameroon,North,Douloumi Centre de Santé Integre,Centre de Santé Intégré,MoH,9.1966,13.6447,Digitized from online map
7003,Cameroon,North,Doumo Centre de Santé Integre,Centre de Santé Intégré,MoH,10.0622,13.3046,Geonames
7004,Cameroon,North,Dourbeye Centre de Santé Integre,Centre de Santé Intégré,MoH,9.9783,13.5202,Digitized from online map
7005,Cameroon,North,Douroum Centre de Santé Integre,Centre de Santé Intégré,MoH,10.0825,13.766,Digitized from online map
7006,Cameroon,North,Fignole Centre de Santé Integre,Centre de Santé Intégré,MoH,8.5589,13.0493,Digitized from online map
7007,Cameroon,North,Figuil Centre de Santé Integre,Centre de Santé Intégré,MoH,9.753,13.9671,Digitized from online map
7008,Cameroon,North,Figuil Hôpital de District,Hôpital de District,MoH,9.7502,13.9693,Digitized from online map
7009,Cameroon,North,Foulbere Centre de Santé Integre,Centre de Santé Intégré,MoH,9.2986,13.4024,Digitized from online map
7010,Cameroon,North,Gamba Centre de Santé Integre,Centre de Santé Intégré,MoH,8.0842,13.5971,Digitized from online map
7011,Cameroon,North,Gambou Centre de Santé Integre,Centre de Santé Intégré,MoH,8.6806,14.8589,Digitized from online map
7012,Cameroon,North,Garoua Hôpital de District,Hôpital de District,MoH,9.2995,13.3918,Digitized from online map
7013,Cameroon,North,Garoua Hôpital Regional,Hôpital Régional,MoH,9.2955,13.3884,Digitized from online map
7014,Cameroon,North,Garoua Winde Centre de Santé Integre,Centre de Santé Intégré,MoH,9.2634,13.3461,Digitized from online map
7015,Cameroon,North,Gaschiga Centre de Santé Integre,Centre de Santé Intégré,MoH,9.4366,13.3644,Google Earth
7016,Cameroon,North,Gaschiga Hôpital de District,Hôpital de District,MoH,9.4331,13.3634,Google Earth
7017,Cameroon,North,Gaval Centre de Santé Integre,Centre de Santé Intégré,MoH,10.2101,13.7891,Digitized from online map
7018,Cameroon,North,Gode Centre de Santé Integre,Centre de Santé Intégré,MoH,8.5339,13.0249,Digitized from online map
7019,Cameroon,North,Gop Rey Centre de Santé Integre,Centre de Santé Intégré,MoH,7.6019,14.0282,Digitized from online map
7020,Cameroon,North,Gormaya Centre de Santé Integre,Centre de Santé Intégré,MoH,8.403,12.9626,Digitized from online map
7021,Cameroon,North,Gorom Centre de Santé Integre,Centre de Santé Intégré,MoH,10.0434,13.8476,Digitized from online map
7022,Cameroon,North,Gouna Centre de Santé Integre,Centre de Santé Intégré,MoH,8.5167,13.5651,Digitized from online map
7023,Cameroon,North,Gounougou Centre de Santé Integre,Centre de Santé Intégré,MoH,9.0597,13.6928,Digitized from online map
7024,Cameroon,North,Guebake Centre de Santé Integre,Centre de Santé Intégré,MoH,9.3604,13.5413,Digitized from online map
7025,Cameroon,North,Guede Centre de Santé Integre,Centre de Santé Intégré,MoH,8.6944,12.8117,Digitized from online map
7026,Cameroon,North,Guerete Centre de Santé Integre,Centre de Santé Intégré,MoH,9.4378,12.9964,Geonames
7027,Cameroon,North,Guider Centre de Santé Integre,Centre de Santé Intégré,MoH,9.9265,13.9496,Digitized from online map
7028,Cameroon,North,Guider Hôpital de District,Hôpital de District,MoH,9.9291,13.9508,Digitized from online map
7029,Cameroon,North,Guirviza Centre de Santé Integre,Centre de Santé Intégré,MoH,10.0466,13.3853,Geonames
7030,Cameroon,North,Hamakoussou Centre de Santé Integre,Centre de Santé Intégré,MoH,9.634,13.467,Encarta
7031,Cameroon,North,Holma Centre de Santé Integre,Centre de Santé Intégré,MoH,9.4915,13.7908,Digitized from online map
7032,Cameroon,North,Hormbali Centre de Santé Integre,Centre de Santé Intégré,MoH,7.6963,13.9464,Digitized from online map
7033,Cameroon,North,Houla Centre de Santé Integre,Centre de Santé Intégré,MoH,9.289,13.7077,Geonames
7034,Cameroon,North,Insp. Medico-Sanit.,Health Centre,MoH,9.353,13.4132,Combination
7035,Cameroon,North,Jesus Sauve Et Guerit Centre de Santé,Health Centre,MoH,9.3311,13.4163,Combination
7036,Cameroon,North,Kakala Centre de Santé Integre,Centre de Santé Intégré,MoH,9.6591,13.944,Digitized from online map
7037,Cameroon,North,Kali Centre de Santé Integre,Centre de Santé Intégré,MoH,8.3709,14.3419,Digitized from online map
7038,Cameroon,North,Karewa Centre de Santé Integre,Centre de Santé Intégré,MoH,9.172,13.5609,Digitized from online map
7039,Cameroon,North,Karewa Centre de Santé Integre,Centre de Santé Intégré,MoH,9.7677,13.9782,Digitized from online map
7040,Cameroon,North,Kismatari Centre de Santé Integre,Centre de Santé Intégré,MoH,9.3155,13.4925,Digitized from online map
7041,Cameroon,North,Kobossi Centre de Santé Integre,Centre de Santé Intégré,MoH,9.9809,13.3031,Geonames
7042,Cameroon,North,Kollere Centre de Santé Integre,Centre de Santé Intégré,MoH,9.0029,13.092,Combination
7043,Cameroon,North,Kollere Centre de Santé Integre,Centre de Santé Intégré,MoH,9.4202,13.3464,Combination
7044,Cameroon,North,Kong Kong Centre de Santé Integre,Centre de Santé Intégré,MoH,10.0433,14.1759,Digitized from online map
7045,Cameroon,North,Kong Rong Centre de Santé Integre,Centre de Santé Intégré,MoH,8.7487,14.1826,Digitized from online map
7046,Cameroon,North,Kotta Liddire Centre de Santé Integre,Centre de Santé Intégré,MoH,9.2937,13.4042,Digitized from online map
7047,Cameroon,North,Kourtesse Centre de Santé Integre,Centre de Santé Intégré,MoH,8.6101,12.9279,Digitized from online map
7048,Cameroon,North,Lagdo Hôpital de District,Hôpital de District,MoH,9.0516,13.6602,Digitized from online map
7049,Cameroon,North,Lagdo Urbain Centre de Santé Integre,Centre de Santé Intégré,MoH,9.0613,13.6649,Digitized from online map
7050,Cameroon,North,Lainde Centre Médical d'Arrondissement,Centre Medical d’Arrondissement,MoH,9.339,13.4145,Digitized from online map
7051,Cameroon,North,Lainde Massa Centre de Santé Integre,Centre de Santé Intégré,MoH,9.0822,13.4709,Digitized from online map
7052,Cameroon,North,Lainde Tchitta Centre de Santé Integre,Centre de Santé Intégré,MoH,9.0454,13.5353,Digitized from online map
7053,Cameroon,North,Lam Centre de Santé Integre,Centre de Santé Intégré,MoH,9.5726,13.9161,Digitized from online map
7054,Cameroon,North,Lam Centre de Santé Integre,Centre de Santé Intégré,MoH,10.0592,14.13,Digitized from online map
7055,Cameroon,North,Lamoudam Centre de Santé Integre,Centre de Santé Intégré,MoH,8.9728,13.53,Digitized from online map
7056,Cameroon,North,Lanavet Bockle Centre de Santé,Health Centre,MoH,8.7817,13.1291,Combination
7057,Cameroon,North,Langui Centre de Santé Integre,Centre de Santé Intégré,MoH,9.3232,13.6036,Digitized from online map
7058,Cameroon,North,Larbak Centre de Santé Integre,Centre de Santé Intégré,MoH,10.0407,13.9171,Digitized from online map
7059,Cameroon,North,Libe Centre de Santé Integre,Centre de Santé Intégré,MoH,10.0043,13.7972,Digitized from online map
7060,Cameroon,North,Lombo Centre de Santé Integre,Centre de Santé Intégré,MoH,9.2399,14.0443,Geonames
7061,Cameroon,North,Lougguere Centre de Santé Integre,Centre de Santé Intégré,MoH,9.9239,13.8103,Digitized from online map
7062,Cameroon,North,M Hôpital de District,Hôpital de District,MoH,9.2953,13.3921,Digitized from online map
7063,Cameroon,North,Madingring Centre de Santé Integre,Centre de Santé Intégré,MoH,8.4385,15.0106,Digitized from online map
7064,Cameroon,North,Mafare Centre de Santé Integre,Centre de Santé Intégré,MoH,7.6308,15.4163,Digitized from online map
7065,Cameroon,North,Malkoga Centre de Santé Integre,Centre de Santé Intégré,MoH,8.3796,12.341,Digitized from online map
7066,Cameroon,North,Mana Centre de Santé Integre,Centre de Santé Intégré,MoH,7.9667,12.8667,Geonames
7067,Cameroon,North,Mandama Centre de Santé Integre,Centre de Santé Intégré,MoH,10.1396,13.6916,Digitized from online map
